walking_tick_	current_step_num_	current_link_q_leg_(0)	current_link_q_leg_(1)	current_link_q_leg_(2)	current_link_q_leg_(3)	current_link_q_leg_(4)	current_link_q_leg_(5)	current_link_q_leg_(6)	current_link_q_leg_(7)	current_link_q_leg_(8)	current_link_q_leg_(9)	current_link_q_leg_(10)	current_link_q_leg_(11)
2037	3	4.9676e-07	0.0319635	-0.131445	0.734602	-0.60103	-0.0318102	-6.25311e-07	-0.038284	0.131047	-0.733804	0.600635	0.0380785
2038	3	4.97613e-07	0.0319633	-0.131445	0.734602	-0.60103	-0.0318099	-6.24467e-07	-0.0382842	0.131047	-0.733804	0.600635	0.0380788
2039	3	4.9741e-07	0.031963	-0.131445	0.734602	-0.601031	-0.0318096	-6.24667e-07	-0.0382845	0.131047	-0.733804	0.600635	0.038079
2040	3	4.97596e-07	0.0319628	-0.131445	0.734602	-0.601031	-0.0318094	-6.24554e-07	-0.0382847	0.131047	-0.733804	0.600635	0.0380793
2041	3	4.96257e-07	0.0319626	-0.131445	0.734602	-0.601031	-0.0318092	-6.26014e-07	-0.038285	0.131047	-0.733804	0.600635	0.0380795
2042	3	4.96789e-07	0.0319623	-0.131445	0.734602	-0.601031	-0.0318089	-6.25499e-07	-0.0382852	0.131047	-0.733804	0.600635	0.0380797
2043	3	4.98249e-07	0.0319621	-0.131445	0.734602	-0.601031	-0.0318087	-6.24021e-07	-0.0382854	0.131047	-0.733804	0.600635	0.03808
2044	3	4.98046e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.24183e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380802
2045	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2046	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2047	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2048	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2049	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2050	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2051	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2052	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2053	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2054	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2055	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2056	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2057	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2058	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2059	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2060	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2061	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2062	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2063	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2064	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2065	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2066	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2067	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2068	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2069	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2070	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2071	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2072	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2073	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2074	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2075	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2076	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2077	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2078	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2079	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2080	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2081	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2082	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2083	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2084	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2085	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2086	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2087	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2088	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2089	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2090	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2091	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2092	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2093	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2094	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2095	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2096	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2097	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2098	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2099	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2100	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2101	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2102	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2103	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2104	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2105	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2106	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2107	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2108	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2109	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2110	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2111	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2112	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2113	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2114	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2115	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2116	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2117	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2118	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2119	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2120	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2121	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2122	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2123	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2124	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2125	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2126	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2127	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2128	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2129	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2130	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2131	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2132	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2133	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2134	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2135	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2136	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2137	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2138	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2139	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2140	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2141	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2142	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2143	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2144	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2145	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2146	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2147	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2148	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2149	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2150	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2151	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2152	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2153	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2154	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2155	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2156	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2157	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2158	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2159	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2160	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2161	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2162	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2163	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2164	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2165	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2166	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2167	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2168	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2169	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2170	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2171	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2172	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2173	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2174	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2175	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2176	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2177	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2178	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2179	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2180	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2181	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2182	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2183	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2184	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2185	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2186	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2187	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2188	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2189	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2190	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2191	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2192	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2193	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2194	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2195	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2196	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2197	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2198	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2199	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2200	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2201	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2202	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2203	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2204	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2205	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
2206	3	4.93318e-07	0.0319618	-0.131445	0.734602	-0.601031	-0.0318084	-6.28807e-07	-0.0382857	0.131047	-0.733804	0.600635	0.0380803
